Billy and the Kids|0|||||||1| $74 |80|80| $6,033 
Mint Condition|0|||||||70| $73 |6|634| $51,107 
Zakk Wylde|0|||||||44| $44 |6|453| $21,206 
Against the Current|0|||||||30| $27 |2|174| $3,868 
Somerset House Summer Series|0|||||||10| $44 |56|586| $35,265 
Michal Menert|0|||||||9| $17 |8|51| $962 
The Saturdays|0|||||||2| $42 |41|83| $3,800 
Ann Wilson Thing|0|||||||14| $114 |12|182| $24,935 
The Tenors|1||0|0||10|10|107| $99 |7|948| $101,176 
Feeder the Band|0|||||||16| $23 |4|106| $3,193 
The Knocks|1||0|0||14|14|41| $27 |18|1,320| $48,394 
The Suffers|0|||||||7| $20 |8|38| $1,676 
Granger Smith|8||0|0||98|8|107| $32 |6|589| $22,616 
Citadel Festival|0|||||||1| $40 |68|68| $2,899 
Willamette Country Music Festival|0|||||||9| $150 |40|443| $63,192 
Maggie Rogers|0|||||||26| $39 |83|3,116| $147,420 
Jingle Ball Concert|0|||||||56| $103 |1,317|93,996| $18,026,246 
Def Jam 30th Anniversary|0|||||||1| $150 |898|898| $145,062 
Julio Iglesias|0|||||||34| $142 |27|1,415| $255,401 
Billboard Hot 100 Music Festival|0|||||||10| $71 |249|3,967| $331,192 
Pegasus Music Festival|0|||||||1| $58 |131|131| $7,498 
Will Butler|0|||||||18| $15 |11|304| $6,759 
Soulfly|0|||||||49| $41 |4|92| $3,481 
The Veronicas|0|||||||2| $28 |26|52| $1,871 
Alesana|0|||||||37| $40 |3|34| $1,512 
Hayley Kiyoko|0|||||||23| $27 |25|626| $20,434 
Mandy Patinkin|0|||||||17| $134 |3|56| $7,737 
Buzzfestivus|0|||||||1| $27 |114|114| $4,958 
Rosario|0|||||||2| $126 |10|21| $2,664 
Metz|5||0|0||15|7|22| $25 |7|77| $2,440 
Beyonce Parking Passes|0|||||||48| $45 |60|4,587| $241,541 
Gathering of the Vibes Music Festival|0|||||||16| $64 |16|307| $43,492 
Juno Awards|0|||||||7| $148 |40|561| $81,662 
Safe In Sound Festival|0|||||||47| $50 |11|931| $59,894 
Jim Belushi|2||0|0||6|3|27| $81 |6|194| $17,792 
Method Man and Redman|0|||||||46| $47 |9|778| $42,383 
Chrisette Michele|0|||||||46| $67 |6|340| $25,013 
Fifth Harmony Parking Passes|1||0|0|||0|17| $14 |4|93| $1,641 
Bane|0|||||||17| $20 |4|201| $9,207 
Brand New Parking Passes|4||0|0|||0|10| $25 |3|41| $991 
Futurebirds|0|||||||37| $23 |4|39| $1,036 
Big Daddy Kane|0|||||||7| $71 |16|35| $2,410 
White Lies|1||0|0||4|4|37| $38 |13|696| $26,364 
Rod Stewart|0|||||||228| $153 |87|47,874| $8,049,354 
B.O.B|0|||||||77| $35 |6|686| $27,396 
Earth, Wind & Fire|0|||||||26| $102 |201|7,279| $908,342 
Emblem3|0|||||||100| $42 |23|6,127| $325,784 
Volbeat|1||0|0|||0|151| $66 |29|6,312| $474,405 
Foundation of Funk|0|||||||2| $130 |143|143| $18,795 
Sisters of Mercy|0|||||||4| $28 |6|52| $2,180 
Tribute to David Bowie|0|||||||12| $65 |41|453| $37,916 
Legends of Soul|0|||||||2| $74 |39|79| $6,656 
Surfer Blood|0|||||||39| $19 |8|132| $3,676 
Chris Brown Parking Passes|0|||||||48| $21 |5|513| $12,054 
Moby|0|||||||17| $67 |5|281| $18,880 
Max Raabe and Palast Orchester|0|||||||8| $95 |6|35| $4,689 
Golden Boys|0|||||||31| $112 |6|154| $16,386 
BCS Fanfest|0|||||||1| $29 |288|288| $8,501 
Bat for Lashes|0|||||||13| $36 |8|238| $10,551 
Grouplove|0|||||||177| $43 |25|9,937| $469,032 
Amanda Palmer|0|||||||61| $40 |7|1,125| $44,945 
Sara Bareilles|0|||||||62| $87 |114|15,520| $1,688,213 
Nine Inch Nails Parking Passes|0|||||||5| $20 |10|64| $1,085 
Roisin Murphy|0|||||||11| $43 |14|369| $17,389 
Austin Psych Fest|0|||||||5| $95 |15|64| $6,968 
Anderson .Paak|0|||||||7| $73 |53|1,995| $162,739 
REO Speedwagon Parking Passes|1||0|0|||0|4| $12 |5|35| $641 
Ariel Pink|0|||||||45| $33 |5|205| $7,920 
Chuck Ragan|0|||||||51| $31 |4|180| $6,306 
Key 103 Live|0|||||||2| $85 |698|1,397| $45,255 
Roberto Carlos|0|||||||16| $149 |33|808| $150,540 
Years & Years|0|||||||7| $43 |198|1,220| $64,931 
The Last Shadow Puppets|0|||||||13| $50 |110|2,061| $135,840 
Cashmere Cat|0|||||||45| $33 |14|1,171| $47,274 
Sevdaliza|1||0|0|||0|2| $53 |27|55| $3,134 
Quintino|0|||||||6| $30 |3|68| $1,646 
Odesza|0|||||||123| $57 |88|39,529| $3,235,431 
The Long Winters|0|||||||3| $34 |37|37| $1,293 
TomorrowWorld Festival|0|||||||10| $161 |89|2,197| $568,446 
Im Shmacked|0|||||||7| $35 |1|100| $2,827 
Patrick Bruel|0|||||||7| $102 |7|64| $7,947 
Fuzz|0|||||||18| $34 |16|417| $14,331 
Son Volt|0|||||||69| $40 |9|668| $27,097 
Academy of Country Music Awards|0|||||||27| $76 |181|20,243| $6,111,984 
Carpenter Brut|2||0|0|||0|7| $44 |7|55| $2,284 
Reel Big Fish|0|||||||286| $39 |6|3,078| $135,561 
Baio|0|||||||9| $11 |7|60| $1,112 
Avril Lavigne|0|||||||7| $69 |45|361| $28,894 
Little Green Cars|0|||||||22| $22 |4|170| $4,098 
R5 Family Band|0|||||||93| $57 |20|3,125| $231,661 
Jazz Age Lawn Party|0|||||||11| $45 |12|170| $9,252 
Jacob Sartorius|2||0|0||7|7|22| $50 |38|1,136| $73,005 
Lawson|0|||||||10| $16 |2|33| $417 
Sun City Music Festival|0|||||||9| $117 |28|348| $42,113 
David Bisbal|0|||||||13| $128 |2|47| $7,281 
Billy Gibbons|0|||||||24| $75 |12|290| $20,482 
Harry Connick Jr. Parking Passes|0|||||||6| $18 |4|38| $1,392 
Lil Pump|0|||||||8| $53 |34|229| $11,536 
Radical Face|1||0|0||20|20|16| $32 |7|149| $6,536 
Mindless Behavior|0|||||||100| $95 |23|3,652| $363,304 
Tribute to John Lennon|0|||||||3| $80 |213|426| $55,200 
Tribute Party|0|||||||6| $37 |10|104| $3,724 
Tribute to Lynyrd Skynyrd|0|||||||1| $130 |365|365| $59,910 
The Maccabees|0|||||||25| $27 |15|581| $21,143 
Status Quo|9||0|0||77|8|15| $70 |22|490| $36,300 
Vanilla Ice|0|||||||27| $65 |29|1,420| $112,494 
Demi Lovato|0|||||||132| $85 |369|61,161| $6,415,150 
New Jack|0|||||||2| $91 |20|40| $3,540 
Yasiin Bey|0|||||||25| $61 |33|1,147| $98,863 
Philly Spring Jam|0|||||||1| $122 |53|53| $6,413 
Joe Satriani|0|||||||94| $95 |15|2,099| $230,646 
Edinburghs Hogmanay|0|||||||2| $90 |16|32| $2,958 
W and W|0|||||||35| $42 |9|1,393| $101,150 
515 Alive Music Festival|0|||||||1| $80 |49|49| $3,811 
Bandhappy Music Lesson with a Warped Tour Artist|0|||||||25| $67 |2|36| $2,265 
Dave Hause|0|||||||26| $42 |6|97| $3,602 
The Sonics|0|||||||33| $47 |4|157| $7,991 
Woodkid|0|||||||11| $42 |7|95| $3,672 
Sevendust|0|||||||170| $50 |4|1,168| $59,556 
Modeselektor|0|||||||6| $20 |10|69| $1,837 
Simply Red|0|||||||12| $82 |28|1,030| $96,190 
Run River North|0|||||||8| $14 |13|49| $1,427 
Ghost|0|||||||141| $51 |18|4,700| $306,444 
The Mavericks Band|0|||||||24| $83 |9|271| $26,465 
Sundown Festival|0|||||||8| $56 |3|60| $4,212 
Hit the Lights|0|||||||9| $25 |1|33| $994 
Staind|0|||||||40| $80 |34|1,715| $153,513 
400 Fest|0|||||||3| $48 |144|570| $30,014 
Bryan Adams Parking Passes|2||0|0||13|6|18| $22 |5|141| $3,308 
Prozzak|0|||||||9| $28 |6|141| $5,561 
Fantabuloso|0|||||||2| $60 |255|511| $42,416 
Block B|0|||||||6| $115 |7|78| $13,505 
Metric|0|||||||101| $53 |24|4,717| $303,751 
Magic Man|0|||||||54| $26 |10|866| $22,224 
Laurie Anderson|0|||||||17| $63 |3|65| $4,590 
Live 105s Scream Scene|0|||||||3| $49 |126|253| $13,450 
Zella Day|0|||||||19| $29 |13|310| $8,481 
Fleetwood Mac Tribute|0|||||||4| $71 |15|68| $5,962 
Corinne Bailey Rae|0|||||||28| $51 |34|1,660| $111,450 
Coyote Countryfest|0|||||||2| $49 |17|35| $2,191 
ASAP Rocky|0|||||||68| $59 |55|9,714| $662,349 
Arise Music Festival|0|||||||10| $98 |2|133| $19,966 
Kelsea Ballerini|0|||||||21| $37 |43|1,592| $71,697 
Fuel|0|||||||58| $44 |2|144| $6,554 
Gallant|0|||||||18| $26 |94|1,558| $44,459 
Gungor|0|||||||30| $38 |4|57| $2,259 
LOTOS Music Festival|0|||||||2| $42 |16|33| $1,525 
Funshine Music Festival|0|||||||4| $70 |144|349| $29,282 
Kodo|0|||||||18| $74 |3|40| $3,834 
Alessia Cara|0|||||||51| $40 |114|7,714| $339,225 
The Time Jumpers|3||0|0|||0|44| $79 |3|155| $12,631 
John Newman|0|||||||18| $35 |41|1,023| $31,877 
80s Rewind Festival|0|||||||5| $80 |14|63| $5,621 
David Gilmour Parking Passes|0|||||||6| $37 |24|222| $8,179 
Dauphins Countryfest|0|||||||18| $128 |9|149| $35,556 
The Bird and the Bee|0|||||||6| $29 |10|73| $3,055 
OVO Music Festival|0|||||||10| $180 |1,724|17,598| $3,821,202 
Little Joe y La Familia|0|||||||5| $59 |8|51| $3,005 
Jimmy Page|0|||||||2| $207 |155|310| $70,926 
Vicetone|0|||||||8| $8 |7|39| $540 
Dom Kennedy|0|||||||54| $50 |9|1,389| $84,313 
Nao|0|||||||19| $30 |20|618| $22,292 
Gza The Genius|0|||||||36| $42 |4|300| $8,449 
MusiCares|0|||||||2| $78 |52|104| $13,180 
The Music of Merle Haggard|0|||||||1| $120 |1,193|1,193| $166,770 
Little Mix|38||0|0||2,055|39|37| $74 |31|1,457| $114,193 
Purple Reign|68||0|0||1,306|16|247| $82 |2|38| $2,890 
Bad Brains|0|||||||10| $57 |46|482| $29,916 
Phish Parking Passes|0|||||||67| $35 |7|801| $31,529 
Living Colour|0|||||||41| $36 |4|169| $8,034 
Nav|0|||||||2| $72 |153|307| $17,219 
TBD Fest|0|||||||5| $90 |15|161| $18,226 
Laneway Presents|0|||||||1| $46 |37|37| $1,801 
Black Cat Anniversary Party|0|||||||2| $27 |18|37| $1,418 
Babyface|0|||||||41| $117 |14|1,150| $143,070 
The Summer Set|0|||||||51| $30 |5|534| $20,695 
One More Time|1||0|0||14|14|43| $30 |2|66| $2,308 
LaureLive|0|||||||6| $57 |8|55| $4,271 
Emilie Autumn|0|||||||35| $48 |3|52| $2,388 
David Gilmour|0|||||||14| $165 |2,604|31,036| $6,095,085 
Radio 104.5 Summer Block Party|0|||||||1| $29 |98|98| $2,768 
D Angelo|0|||||||12| $105 |27|1,345| $204,973 
King Lil G|0|||||||8| $51 |4|100| $4,238 
Pat Benatar Parking Passes|1||0|0||1|1|8| $11 |4|56| $1,058 
Skinny Puppy|0|||||||54| $50 |10|942| $54,918 
Splash House|0|||||||10| $109 |20|479| $65,915 
The Raging Idiots|0|||||||5| $37 |7|58| $1,649 
Haste The Day|0|||||||4| $27 |11|46| $1,514 
Kimbra|0|||||||36| $29 |33|2,244| $74,184 
Nelly Furtado|0|||||||14| $97 |8|49| $4,803 
The Ocean Blue|0|||||||14| $36 |6|90| $4,627 
PointFest 107.5 The Point Music Festival|0|||||||3| $48 |247|1,978| $122,113 
Ashley Monroe|0|||||||9| $41 |11|56| $2,815 
Popnye|0|||||||3| $120 |92|359| $42,106 
Sheryl Crow Parking Passes|1||0|0||3|3|7| $29 |5|60| $2,014 
Cam|1||0|0||16|16|6| $20 |7|39| $590 
Summer Breeze|0|||||||1| $83 |672|672| $64,469 
PUP|6||0|0||69|23|29| $31 |13|763| $25,648 
Catalpa Music Festival|0|||||||3| $120 |17|107| $12,546 
Grace Jones|0|||||||4| $106 |144|2,238| $271,791 
Ana Tijoux|0|||||||9| $35 |9|169| $5,943 
Cherry Glazerr|1||0|0|||0|12| $33 |6|124| $4,810 
The Selecter|19||0|0||17|4|18| $29 |4|50| $1,762 
Pain in the Grass|0|||||||8| $67 |109|1,539| $117,277 
Holi Festival Of Colours|0|||||||1| $28 |111|111| $3,369 
Taste Of Country Music Festival|1||0|0||28|28|15| $116 |17|628| $113,812 
Slightly Stoopid|0|||||||257| $55 |37|23,765| $1,607,493 
Deftones|0|||||||130| $67 |110|18,346| $1,399,982 
Theophilus London|0|||||||14| $29 |7|396| $16,100 
CBC Music Festival|0|||||||4| $33 |29|153| $9,718 
Big Guava Music Festival|0|||||||7| $74 |187|1,340| $115,008 
Moe|0|||||||205| $49 |7|3,267| $213,325 
For King And Country Parking Passes|0|||||||3| $7 |16|33| $273 
RNDM|0|||||||15| $39 |4|38| $1,437 
Frank Sinatra Jr.|0|||||||37| $112 |7|330| $49,905 
Korean Times Music Festival|0|||||||3| $147 |22|86| $20,103 
Sloss Music and Arts Festival|0|||||||9| $94 |51|554| $61,379 
Angelica Maria|0|||||||1| $59 |35|35| $2,471 
Noah and the Whale|0|||||||16| $27 |6|186| $5,787 
Alex Goot|0|||||||13| $29 |13|161| $5,023 
Darkside|0|||||||17| $60 |16|934| $61,881 
Day Wave|0|||||||7| $20 |5|50| $1,156 
Taylor Dayne|0|||||||10| $92 |6|75| $7,201 
Echo In The Canyon|0|||||||2| $122 |87|174| $17,703 
Sbtrkt|0|||||||13| $35 |16|636| $25,365 
Volcano Choir|0|||||||19| $56 |56|1,137| $71,304 
Perfume|0|||||||7| $70 |80|858| $65,758 
Majical Cloudz|0|||||||20| $34 |9|123| $5,795 
Lockn Festival|0|||||||13| $130 |12|549| $120,131 
Keith Urban|0|||||||219| $101 |478|143,365| $15,953,914 
Ariana Grande|0|||||||121| $84 |690|116,846| $12,882,217 
Maddie and Tae|0|||||||13| $24 |17|444| $14,509 
A Silent Film|0|||||||36| $17 |4|254| $4,839 
Merry Meltdown|0|||||||4| $45 |88|231| $14,625 
Ward Thomas|0|||||||13| $20 |2|40| $950 
Avenged Sevenfold Parking Passes|0|||||||6| $16 |3|37| $480 
Cocoon|0|||||||1| $40 |33|33| $1,622 
Cute Is What We Aim for|0|||||||16| $31 |5|160| $4,740 
Blood On The Dance Floor|0|||||||59| $53 |3|135| $6,575 
Shwayze|0|||||||8| $28 |6|42| $1,531 
Colin Meloy|0|||||||16| $49 |17|497| $28,443 
Hank Williams Jr|0|||||||9| $105 |78|734| $90,674 
Ani Difranco|0|||||||10| $73 |24|385| $28,701 
The Word|0|||||||11| $48 |2|32| $1,346 
St. Germain|0|||||||12| $57 |9|247| $15,931 
Passion Pit|0|||||||129| $57 |65|16,310| $1,015,099 
Mr Greengenes|0|||||||3| $68 |17|55| $2,396 
Leighton Meester|0|||||||13| $40 |7|136| $5,569 
Lightning Bolt|0|||||||10| $28 |11|76| $2,398 
Legends in Concert|141||0|0||1,350|10|1417| $75 |2|54| $3,913 
Chris Cagle|0|||||||37| $55 |6|215| $10,506 
Scotty Mccreery|0|||||||6| $98 |34|286| $29,798 
No Scrubs 90s Dance Party|0|||||||6| $55 |13|69| $3,731 
The Rural Alberta Advantage|7||0|0||81|16|28| $43 |8|350| $18,746 
Phosphorescent|0|||||||37| $34 |13|896| $36,003 
The Washingtonian Inaugural Ball|0|||||||1| $275 |169|169| $49,798 
Joe Diffie|1||0|0|||0|11| $62 |9|69| $5,125 
P-Lo|0|||||||5| $40 |5|34| $1,305 
Ladysmith Black Mambazo|3||0|0||2|2|44| $72 |4|117| $11,449 
Matt Corby|0|||||||23| $33 |91|2,403| $113,526 
Northern Nights Music Festival|0|||||||5| $170 |6|82| $15,237 
The Big Jingle|0|||||||2| $74 |60|121| $10,538 
Mumford and Sons|0|||||||88| $98 |1,292|130,121| $15,486,685 
Flight Facilities|0|||||||28| $37 |36|1,322| $56,963 
How To Dress Well|0|||||||17| $19 |7|71| $1,810 
Neil Hamburger|0|||||||7| $34 |8|64| $2,135 
Buzzfest|0|||||||10| $71 |538|5,068| $537,690 
Wintersleep|0|||||||12| $30 |6|199| $6,900 
103.3 WEDG Edgefest|0|||||||1| $50 |35|35| $2,431 
MMRBQ|0|||||||1| $69 |1,132|1,132| $95,610 
Bonnaroo Music Festival|0|||||||8| $286 |947|7,718| $2,275,952 
Sunshine Music and Blues Festival|0|||||||4| $83 |31|134| $13,859 
Katey Sagal|0|||||||6| $43 |6|33| $2,269 
Sigala|0|||||||8| $25 |14|110| $2,580 
Melody Gardot|0|||||||16| $110 |24|563| $75,015 
EXO|0|||||||2| $137 |664|1,329| $205,004 
Mod Sun|0|||||||60| $30 |4|243| $8,044 
Paquita La Del Barrio|1||0|0||156|156|33| $98 |13|1,177| $102,770 
Shellac|9||0|0|||0|13| $31 |7|196| $8,755 
Hugh Laurie|0|||||||54| $100 |18|1,320| $149,271 
Kingston Trio|1||0|0||23|23|14| $82 |2|30| $2,368 
The Australian Pink Floyd Show|25||0|0||75|6|156| $71 |18|5,277| $416,726 
Ozuna|0|||||||18| $85 |15|1,336| $156,145 
Tomahawk|0|||||||11| $45 |7|156| $7,279 
Stormzy|0|||||||24| $48 |33|1,266| $58,568 
Honne|0|||||||23| $34 |40|1,133| $46,735 
Frank Turner|1||0|0|||0|131| $36 |11|3,370| $154,063 
FKJ|0|||||||17| $28 |15|391| $14,527 
The Coral|0|||||||5| $20 |2|36| $899 
Starfucker|0|||||||142| $38 |7|1,882| $92,246 
X Japan|0|||||||2| $81 |200|401| $37,605 
She and Him|0|||||||19| $55 |132|2,975| $175,099 
Rick Ross|0|||||||82| $98 |33|4,536| $484,637 
Wolves in the Throne Room|1||0|0||1|1|6| $40 |7|49| $1,972 
Soul Rebels Brass Band|0|||||||23| $49 |5|130| $7,009 
Fun|0|||||||114| $62 |193|56,706| $4,286,520 
Timber Timbre|2||0|0||12|12|42| $35 |3|205| $7,399 
That Dog|0|||||||3| $9 |13|67| $1,107 
Bayou Country Superfest|0|||||||22| $110 |429|13,541| $1,766,408 
The Movielife|7||0|0|||0|11| $33 |8|395| $11,293 
Billboard Music Awards|0|||||||6| $174 |332|3,093| $876,389 
Superchunk|0|||||||15| $34 |6|279| $11,633 
Zappa Plays Zappa|0|||||||184| $70 |4|1,288| $110,402 
The Strypes|8||0|0|||0|13| $29 |6|176| $4,232 
Selena Gomez|0|||||||121| $99 |423|70,041| $8,314,923 
Mobb Deep|0|||||||54| $35 |3|175| $7,130 
Hip Hip Smackdown|0|||||||1| $149 |74|74| $10,945 
Anjunadeep|0|||||||11| $27 |5|175| $13,617 
Waxahatchee|0|||||||25| $30 |4|235| $7,313 
Starkid|0|||||||21| $65 |8|463| $37,486 
Felice Brothers|0|||||||21| $40 |4|100| $3,646 
Trinidad James|0|||||||8| $29 |5|75| $2,666 
Headhunterz|0|||||||13| $27 |5|35| $1,375 
Creeper|6||0|0||18|9|5| $25 |4|50| $1,266 
The Walkmen|0|||||||31| $41 |12|769| $33,517 
How To Destroy Angels|0|||||||11| $24 |65|1,429| $51,749 
Fat Joe|0|||||||10| $80 |26|662| $65,882 
Balance and Composure|0|||||||28| $21 |3|86| $2,370 
All Stars Of Hip Hop|0|||||||5| $98 |70|346| $33,748 
Charlie Daniels Band|0|||||||95| $84 |6|1,106| $98,700 
Heartless Bastards|0|||||||58| $32 |2|261| $9,064 
Bob Sinclar|0|||||||5| $35 |3|48| $3,117 
Kehlani|0|||||||96| $54 |158|20,452| $1,237,861 
Saul Hernandez|0|||||||11| $45 |6|65| $2,403 
Fishfest|0|||||||7| $38 |581|3,835| $185,119 
Ticket To Rock|0|||||||11| $96 |14|207| $14,985 
Gloriana|0|||||||16| $35 |6|310| $12,959 
Time Festival|0|||||||3| $35 |19|44| $1,517 
Freestyle Explosion|0|||||||17| $66 |23|1,067| $91,487 
Wu Tang Clan|0|||||||17| $88 |59|2,313| $206,029 
Lucky Boys Confusion|0|||||||11| $36 |12|199| $10,259 
Marianas Trench|0|||||||156| $44 |7|1,773| $104,027 
San Fermin|3||0|0||37|18|45| $23 |6|469| $13,734 
Nana Mouskouri|0|||||||8| $164 |8|48| $8,861 
Carnival of Madness|0|||||||38| $64 |66|4,123| $298,433 
Ice T|0|||||||1| $42 |364|364| $20,016 
Showtek|6||0|0||78|12|27| $41 |5|378| $19,051 
Plan B|4||0|0|||0|9| $68 |12|1,661| $221,250 
Low Country Jazz Festival|0|||||||22| $100 |3|71| $8,237 
The Who|0|||||||106| $130 |561|74,653| $12,565,474 
Jonny Craig|0|||||||54| $31 |2|66| $2,477 
Behemoth|0|||||||30| $50 |3|311| $16,311 
Spyro Gyra|6||0|0||14|4|20| $57 |3|50| $3,314 
FrnkIero and the Cellebration|0|||||||24| $34 |4|115| $5,766 
De Mayimbe a Mayimbe|1||0|0|||0|3| $101 |83|166| $18,318 
Bloc Party|0|||||||77| $40 |17|3,491| $157,473 
Viva Las Vegas Rockabilly Show|0|||||||7| $92 |6|56| $6,388 
Dopapod|23||0|0||245|8|45| $32 |4|104| $2,609 
Raleigh Ritchie|0|||||||3| $20 |57|183| $5,153 
BTS Parking Passes|0|||||||6| $41 |11|92| $4,048 
Cimorelli|0|||||||7| $25 |7|81| $2,192 
Monster Truck Band|0|||||||22| $40 |11|241| $12,575 
BYU Spectacular|0|||||||4| $52 |24|166| $8,339 
Kenny "Babyface" Edmonds|2||0|0||78|78|9| $100 |20|239| $23,001 
The Brothers Macklovitch|0|||||||1| $35 |71|71| $2,316 
Rock The Lake|0|||||||5| $109 |9|64| $9,878 
Benise|1||0|0|||0|15| $85 |2|33| $2,563 
Yuridia|0|||||||14| $86 |13|193| $16,479 
Country Jam USA|0|||||||30| $106 |4|276| $34,445 
Miranda Lambert Parking Passes|0|||||||22| $19 |17|440| $9,833 
Maximo Park|1||0|0||8|8|15| $24 |6|65| $1,937 
Jaymes Young|1||0|0|||0|12| $27 |32|445| $14,464 
Tangerine Dream|0|||||||7| $40 |5|36| $2,832 
The Cure|0|||||||41| $90 |1,366|70,270| $9,222,601 
Emmanuel and Mijares|0|||||||3| $148 |39|130| $24,929 
TRAP Karaoke|0|||||||6| $36 |3|30| $1,195 
Selena Tribute|0|||||||9| $34 |8|98| $3,122 
Red, White and Boom|0|||||||7| $64 |106|816| $59,215 
Jackson Browne Parking Passes|0|||||||7| $25 |5|31| $921 
Rise Above Fest|0|||||||3| $30 |96|259| $16,350 
Hedley|0|||||||65| $86 |18|2,327| $219,047 
Brian|0|||||||5| $90 |5|74| $7,266 
Mr Little Jeans|0|||||||10| $22 |9|68| $2,098 
Tom Petty and the Heartbreakers|0|||||||50| $129 |811|49,586| $8,372,635 
Tribute to Leonard Cohen|0|||||||2| $47 |20|41| $1,585 
Led Zeppelin Experience|0|||||||25| $79 |16|685| $78,073 
Scott Weiland|0|||||||86| $44 |6|986| $52,961 
Towkio|0|||||||1| $28 |47|47| $1,333 
The Wombats|0|||||||83| $30 |12|1,926| $65,349 
Darkbuster|0|||||||2| $72 |25|51| $3,593 
TVXQ|0|||||||1| $80 |99|99| $14,833 
Duran Duran|0|||||||98| $120 |193|27,600| $3,802,720 
A$AP Rocky|0|||||||5| $60 |249|1,975| $194,200 
ABBA Mania|3||0|0||145|145|28| $66 |5|97| $5,669 
Buckeye Country Superfest Parking Passes|0|||||||8| $89 |18|258| $23,195 
Underoath|0|||||||48| $49 |138|7,509| $420,305 
Rewind Festival South|0|||||||8| $99 |9|69| $6,339 
The Rockets Band|0|||||||1| $35 |35|35| $1,151 
Big Smith|0|||||||4| $61 |9|39| $2,689 
Michael Jackson the History Show|0|||||||12| $78 |3|40| $3,300 
Jermaine Dupri|0|||||||17| $45 |13|244| $14,669 
Devendra Banhart|0|||||||52| $44 |11|1,070| $64,760 
Dance Gavin Dance|0|||||||113| $41 |6|1,132| $60,053 
The Common Linnets|0|||||||2| $53 |24|49| $2,220 
Hawthorne Heights|0|||||||63| $33 |3|203| $5,502 
Mariza|3||0|0|||0|13| $94 |6|61| $6,594 
Frank Marinos Divas|204||0|0||5,808|30|1254| $166 |5|77| $12,115 
God Street Wine|0|||||||9| $34 |7|146| $6,019 
Tera Melos|1||0|0||10|10|37| $35 |2|33| $555 
Kina Grannis|0|||||||28| $38 |5|229| $9,788 
Nickel Creek|0|||||||49| $70 |66|6,542| $540,204 
Mikal Cronin|0|||||||10| $20 |4|130| $3,046 
Major Lazer|1||0|0||52|52|37| $49 |27|3,262| $190,122 
Palms|0|||||||9| $15 |10|118| $4,316 
Honda Civic Tour|0|||||||1| $89 |388|388| $38,439 
Governors Ball|0|||||||37| $138 |533|23,194| $4,707,808 
Richard Naders Summer Doo Wop Reunion|0|||||||11| $50 |24|178| $6,939 
Dead Can Dance|0|||||||21| $100 |56|1,438| $161,644 
Sundy Best|1||0|0||6|6|7| $34 |13|109| $5,549 
WYRK Taste of Country|0|||||||4| $72 |591|2,483| $177,447 
Calibash Parking Passes|0|||||||4| $24 |19|66| $1,682 
Bridgit Mendler|0|||||||21| $65 |10|322| $23,065 
Pure Prairie League|0|||||||13| $95 |6|61| $6,475 
Alex Campos|1||0|0|||0|1| $18 |109|109| $2,176 
DigiTour|14||0|0||184|16|104| $61 |3|278| $18,750 
Chelsea Peretti|0|||||||15| $49 |4|76| $3,637 
Caribbean Fest|0|||||||2| $27 |25|50| $1,715 
Joe Jackson|0|||||||65| $99 |28|3,119| $346,270 
Killers|0|||||||49| $99 |620|51,692| $5,699,024 
French Montana|2||0|0||55|27|45| $51 |4|465| $27,879 
Brooks and Dunn|0|||||||1| $174 |184|184| $35,812 
Trust Band|0|||||||7| $34 |14|32| $1,962 
The Sword|0|||||||112| $39 |2|385| $15,106 
The View|3||0|0||5|5|16| $50 |4|74| $3,029 
Death|0|||||||26| $59 |5|87| $5,009 
Valentines Soul Jam|0|||||||7| $125 |13|71| $8,676 
5quad|0|||||||14| $36 |4|50| $1,276 
Oddisee|0|||||||20| $33 |5|111| $4,081 
Limp Bizkit|0|||||||43| $55 |47|3,733| $222,177 
The Dodos|0|||||||42| $30 |4|85| $2,568 
Cosmic Opera|0|||||||2| $46 |185|371| $19,138 
Calibash|0|||||||5| $127 |833|4,253| $637,891 
Marshall Crenshaw|3||0|0||22|11|12| $42 |5|38| $2,563 
Chromeo|0|||||||66| $50 |49|9,258| $590,017 
Michael Martin Murphy|0|||||||6| $143 |8|36| $4,958 
Ry Cooder|0|||||||24| $81 |5|135| $14,648 
Pat Metheny|0|||||||94| $105 |8|1,229| $148,162 
Stevie B|0|||||||7| $101 |6|281| $27,752 
OMD|21||0|0||70|4|2| $75 |46|93| $6,687 
Plain White Ts|1||0|0||210|210|29| $30 |7|300| $9,578 
Alter Bridge|6||0|0||210|35|68| $49 |28|3,490| $218,285 
Mariachi Usa Festival|0|||||||1| $71 |37|37| $2,588 
Johnny Marr|0|||||||58| $44 |9|1,088| $54,474 
Breakaway Music Festival|0|||||||11| $69 |33|573| $44,388 
Drake|0|||||||204| $130 |1,267|309,720| $53,832,898 
Saba|0|||||||9| $14 |3|55| $1,116 
Stevie Wonder Parking Passes|0|||||||22| $31 |6|209| $6,113 
Kate Nash|0|||||||56| $30 |13|1,787| $54,215 
Holly Springs Disaster|0|||||||2| $46 |37|75| $3,250 
Moondance Jam Classic Rock Festival|0|||||||9| $102 |6|76| $7,971 
